parameter_index,simulation_index,split
1960,4,train
1564,4,train
1261,3,train
865,3,train
4038,4,train
2256,2,train
1557,1,train
1161,1,train
3938,2,train
1340,3,train
1777,4,train
1078,3,train
2469,2,train
1636,1,train
1374,1,train
1856,4,train
1594,4,train
1332,4,train
2286,2,train
1890,2,train
1587,1,train
1807,4,train
1545,4,train
2499,2,train
2237,2,train
1841,2,train
2020,4,train
1362,4,train
2316,2,train
1920,2,train
2753,3,train
1658,2,train
1575,4,train
55,2,train
2529,2,train
2133,2,train
2966,3,train
1871,2,train
2308,3,train
2866,1,train
3045,3,train
6,2,train
2387,3,train
2084,2,train
2521,3,train
3079,1,train
481,2,train
85,2,train
3213,1,train
219,2,train
3037,4,train
2297,2,train
2734,3,train
2076,3,train
3292,1,train
339,3,train
36,2,train
3250,4,train
2289,3,train
3109,1,train
511,2,train
115,2,train
3284,2,train
3243,1,train
249,2,train
3026,3,train
2585,1,train
3067,4,train
3463,4,train
2805,4,train
2502,3,train
765,3,train
369,3,train
3060,1,train
66,2,train
3194,1,train
3280,4,train
3676,4,train
3414,4,train
2581,3,train
2715,3,train
1195,1,train
799,1,train
978,3,train
582,3,train
2877,1,train
3273,1,train
3314,2,train
320,3,train
3011,1,train
3493,4,train
17,2,train
2794,3,train
2835,4,train
2969,4,train
795,3,train
3527,2,train
3923,2,train
533,3,train
970,4,train
3224,1,train
3265,2,train
3444,4,train
2786,4,train
4002,2,train
1008,3,train
567,1,train
746,3,train
350,3,train
1183,4,train
3478,2,train
484,3,train
2865,4,train
1304,1,train
1042,1,train
780,1,train
1262,4,train
3953,2,train
1396,4,train
563,3,train
3295,2,train
3994,3,train
301,3,train
3474,4,train
3212,4,train
1255,1,train
1692,2,train
4073,3,train
993,1,train
597,1,train
1079,4,train
1475,4,train
3770,2,train
1072,1,train
1206,1,train
810,1,train
1688,4,train
3983,2,train
1426,4,train
1030,4,train
3721,2,train
4024,3,train
1722,2,train
1326,2,train
1460,2,train
627,1,train
1064,2,train
847,4,train
981,4,train
1976,3,train
1236,1,train
840,1,train
4054,3,train
3792,3,train
798,4,train
1752,2,train
1094,2,train
1228,2,train
1965,2,train
1703,2,train
1307,2,train
1744,3,train
1441,2,train
1224,4,train
2302,1,train
2219,3,train
1823,3,train
2353,3,train
1654,2,train
2515,1,train
2649,1,train
2432,3,train
1733,2,train
1774,3,train
2170,3,train
2211,4,train
2728,1,train
2332,1,train
2466,1,train
2204,1,train
1987,3,train
2424,4,train
2679,1,train
122,3,train
2021,1,train
2503,4,train
2637,4,train
1804,3,train
1938,3,train
3329,2,train
2933,2,train
335,3,train
2413,3,train
2850,4,train
2151,3,train
235,1,train
3012,2,train
3146,2,train
2750,2,train
152,3,train
193,4,train
2051,1,train
2447,1,train
2271,4,train
314,1,train
3400,3,train
2660,1,train
2264,1,train
3142,4,train
2484,4,train
399,1,train
3613,3,train
2780,2,train
182,3,train
223,4,train
2477,1,train
2697,4,train
478,1,train
3430,3,train
2993,2,train
395,3,train
436,4,train
832,4,train
2731,2,train
133,3,train
2910,4,train
3168,3,train
2648,4,train
295,1,train
33,1,train
3206,2,train
167,1,train
253,4,train
649,4,train
2548,2,train
2944,2,train
3381,3,train
3939,1,train
246,1,train
683,2,train
466,4,train
3157,2,train
3594,3,train
204,4,train
3890,1,train
896,2,train
500,2,train
3673,3,train
679,4,train
3807,3,train
417,4,train
3149,3,train
975,2,train
3707,1,train
1109,2,train
713,2,train
3445,1,train
3886,3,train
3624,3,train
3228,3,train
368,4,train
3920,1,train
926,2,train
530,2,train
1363,3,train
1060,2,train
664,2,train
3441,3,train
3658,1,train
3837,3,train
3575,3,train
581,4,train
1442,3,train
3935,2,train
1576,3,train
1180,3,train
3957,4,train
877,2,train
3695,4,train
660,4,train
1738,1,train
1655,3,train
3950,1,train
1789,3,train
4084,1,train
3688,1,train
1090,2,train
1131,3,train
3646,4,train
1951,1,train
2085,1,train
1689,1,train
1868,3,train
1427,1,train
1169,2,train
1210,3,train
3901,1,train
3725,4,train
2164,1,train
2298,1,train
1902,1,train
1640,1,train
2256,4,train
1557,3,train
1161,3,train
3938,4,train
2377,1,train
2115,1,train
1719,1,train
2156,2,train
1457,1,train
1636,3,train
1374,3,train
2066,1,train
1670,1,train
2286,4,train
1890,4,train
1587,3,train
2448,2,train
2145,1,train
1883,1,train
1487,1,train
2237,4,train
1841,4,train
2795,2,train
1700,1,train
2316,4,train
1920,4,train
1658,4,train
55,4,train
2133,4,train
1871,4,train
2825,2,train
2866,3,train
2126,1,train
2167,2,train
2563,2,train
6,4,train
2301,2,train
2604,3,train
2084,4,train
127,1,train
168,2,train
302,2,train
3079,3,train
85,4,train
2380,2,train
3213,3,train
219,4,train
2514,2,train
3375,1,train
3113,1,train
78,1,train
3292,3,train
2197,2,train
2634,3,train
36,4,train
3722,1,train
198,2,train
332,2,train
3109,3,train
115,4,train
3243,3,train
3284,4,train
2585,3,train
3801,1,train
3405,1,train
807,2,train
3539,1,train
3143,1,train
108,1,train
149,2,train
586,3,train
3363,4,train
3060,3,train
2664,3,train
66,4,train
3752,1,train
1195,3,train
362,2,train
799,3,train
100,2,train
2877,3,train
3273,3,train
3314,4,train
3011,3,train
17,4,train
1095,1,train
4006,2,train
3173,1,train
3610,2,train
575,2,train
616,3,train
2911,1,train
3307,1,train
313,2,train
354,3,train
3527,4,train
3265,4,train
3782,1,train
4002,4,train
3124,1,train
3561,2,train
130,2,train
567,3,train
3478,4,train
1304,3,train
863,1,train
3640,2,train
4036,2,train
1042,3,train
646,3,train
3774,2,train
780,3,train
3161,4,train
3295,4,train
1734,1,train
1338,1,train
1472,1,train
1076,1,train
3853,2,train
1255,3,train
1692,4,train
3550,1,train
3591,2,train
993,3,train
597,3,train
3770,4,train
3987,2,train
1155,1,train
1592,2,train
893,1,train
4066,2,train
1072,3,train
1113,4,train
3804,2,train
810,3,train
3721,4,train
1368,1,train
1502,1,train
1722,4,train
844,1,train
1326,4,train
4017,2,train
1460,4,train
627,3,train
1064,4,train
2018,2,train
1622,2,train
923,1,train
1057,1,train
1143,4,train
840,3,train
1835,2,train
1532,1,train
1270,1,train
1752,4,train
4088,3,train
1094,4,train
1228,4,train
2048,2,train
1349,1,train
1524,2,train
1703,4,train
1307,4,train
1441,4,train
2519,1,train
2261,2,train
2302,3,train
1999,2,train
1603,2,train
2040,3,train
1737,2,train
1341,2,train
2515,3,train
2649,3,train
1950,2,train
2945,1,train
2549,1,train
2728,3,train
2332,3,train
2466,3,train
2070,3,train
1767,2,train
2204,3,train
2500,1,train
2679,3,train
1980,2,train
2021,3,train
22,3,train
2317,1,train
2713,1,train
2799,4,train
2933,4,train
2100,3,train
1838,3,train
235,3,train
2926,1,train
3012,4,train
3146,4,train
2750,4,train
2447,3,train
2051,3,train
314,3,train
3442,2,train
2347,1,train
2264,3,train
744,1,train
482,1,train
3218,1,train
3259,2,train
2956,1,train
2560,1,train
399,3,train
2694,1,train
2780,4,train
2477,3,train
957,1,train
299,1,train
3076,2,train
478,3,train
82,3,train
2773,1,train
3606,2,train
2993,4,train
2731,4,train
3289,2,train
3726,3,train
295,3,train
3464,3,train
2986,1,train
3027,2,train
33,3,train
2765,2,train
3206,4,train
167,3,train
2944,4,train
2548,4,train
1028,2,train
725,1,train
3502,2,train
3939,3,train
463,1,train
3240,2,train
3636,2,train
246,3,train
683,4,train
2978,2,train
3374,2,train
3157,4,train
1241,2,train
938,1,train
1375,2,train
3890,3,train
3494,3,train
896,4,train
500,4,train
3191,2,train
238,4,train
1454,2,train
1058,2,train
1588,2,train
975,4,train
3707,3,train
1109,4,train
713,4,train
3445,3,train
1667,2,train
4003,1,train
968,1,train
1009,2,train
3741,1,train
3920,3,train
926,4,train
530,4,train
3658,3,train
664,4,train
1484,2,train
3954,1,train
1356,2,train
960,2,train
877,4,train
1738,3,train
4033,1,train
1435,2,train
1476,3,train
777,2,train
3950,3,train
3688,3,train
1951,3,train
2085,3,train
1252,2,train
1689,3,train
3984,1,train
1427,3,train
3901,3,train
2381,1,train
2164,3,train
1723,1,train
1902,3,train
1506,3,train
1640,3,train
3772,4,train
1936,1,train
2115,3,train
1719,3,train
2156,4,train
1457,3,train
3972,4,train
2149,1,train
1670,3,train
2624,1,train
2228,1,train
1966,1,train
2448,4,train
2145,3,train
1883,3,train
1487,3,train
2441,1,train
2482,2,train
2616,2,train
1783,1,train
1700,3,train
3091,2,train
2695,2,train
2392,1,train
1954,4,train
3042,2,train
2563,4,train
2167,4,train
2301,4,train
3121,2,train
127,3,train
168,4,train
2422,1,train
2900,3,train
302,4,train
2597,2,train
2201,2,train
2380,4,train
423,1,train
3375,3,train
3113,3,train
2810,2,train
2197,4,train
3409,1,train
198,4,train
2493,2,train
2930,3,train
332,4,train
2627,2,train
3801,3,train
3405,3,train
3539,3,train
3143,3,train
149,4,train
2840,2,train
3701,1,train
404,1,train
3573,1,train
3177,1,train
3659,4,train
142,1,train
579,2,train
2960,3,train
362,4,train
100,4,train
4048,1,train
4089,2,train
1095,3,train
3390,1,train
792,2,train
396,2,train
3173,3,train
3610,4,train
575,4,train
3307,3,train
2911,3,train
3348,4,train
313,4,train
4006,4,train
3865,1,train
3469,1,train
912,3,train
3207,1,train
347,2,train
3124,3,train
3561,4,train
130,4,train
3816,1,train
3420,1,train
3857,2,train
822,2,train
863,3,train
3554,1,train
3640,4,train
560,2,train
3774,4,train
3378,4,train
4036,4,train
1555,1,train
1338,3,train
942,3,train
3237,1,train
3633,1,train
1076,3,train
3767,1,train
3853,4,train
4070,2,train
3987,4,train
3591,4,train
1155,3,train
1592,4,train
3450,1,train
893,3,train
1330,4,train
4066,4,train
3804,4,train
3408,4,train
1847,1,train
1585,1,train
1368,3,train
710,3,train
3838,2,train
844,3,train
4017,4,train
2060,1,train
1798,1,train
1839,2,train
1536,1,train
1140,1,train
1622,4,train
2018,4,train
3917,2,train
923,3,train
1057,3,train
2052,2,train
1835,4,train
1270,3,train
2131,2,train
1828,1,train
1432,1,train
2265,2,train
2048,4,train
1349,3,train
1524,4,train
1087,2,validate
2032,1,validate
84,4,validate
3856,4,validate
3291,3,validate
812,4,validate
247,3,validate
2246,2,validate
3453,1,validate
2029,4,validate
2678,4,validate
2812,4,validate
1421,4,validate
1159,4,validate
2063,2,validate
2409,1,validate
2891,4,validate
64,2,validate
3533,2,validate
1801,1,validate
885,2,validate
2663,2,validate
2842,4,validate
2446,4,validate
1451,4,validate
3787,3,validate
1189,4,validate
227,1,validate
3871,2,validate
2876,2,validate
3046,4,validate
2481,3,validate
3392,3,validate
2693,2,validate
3130,3,validate
653,1,validate
3605,3,validate
1344,4,validate
1952,3,validate
1203,1,validate
3556,3,validate
857,1,validate
774,3,validate
1416,1,validate
3852,1,validate
2032,4,validate
1770,4,validate
1932,2,validate
67,3,validate
413,2,validate
1537,3,validate
1671,3,validate
979,4,validate
3453,4,validate
2711,4,validate
2408,3,validate
1234,1,validate
3353,2,validate
2533,3,validate
2266,4,validate
959,3,validate
2655,1,validate
2696,2,validate
1567,2,validate
2613,4,validate
1043,2,validate
260,1,validate
3687,4,validate
3821,4,validate
261,2,validate
3771,3,validate
473,1,validate
2118,2,validate
644,4,validate
1420,2,validate
1203,4,validate
29,2,validate
1074,2,validate
857,4,validate
941,3,validate
454,1,validate
2494,1,validate
1803,4,validate
3802,3,validate
3103,2,validate
2495,2,validate
3702,1,validate
3619,3,validate
3703,2,validate
1875,1,validate
1916,2,validate
525,2,validate
1833,4,validate
2220,4,validate
1091,4,validate
526,3,validate
2079,1,validate
393,4,validate
2779,3,validate
131,3,validate
2512,4,validate
3471,1,validate
639,1,validate
260,4,validate
2992,3,validate
31,1,validate
210,3,validate
1947,2,validate
3071,3,validate
2718,1,validate
2759,2,validate
161,3,validate
2893,2,validate
3671,4,validate
2414,4,validate
415,4,validate
4051,1,validate
2102,2,validate
275,2,validate
3918,1,validate
1399,3,validate
874,1,validate
3702,4,validate
2091,1,validate
3652,3,validate
658,4,validate
1087,1,validate
84,3,validate
3257,4,validate
1866,4,validate
2995,3,validate
3291,2,validate
2296,2,validate
2079,4,validate
3682,3,validate
2642,1,validate
2246,1,validate
2029,3,validate
2163,3,validate
1034,3,validate
2812,3,validate
1421,3,validate
1159,3,validate
2459,1,validate
2063,1,validate
639,4,validate
1202,1,validate
2417,4,validate
2891,3,validate
31,4,validate
4063,1,validate
885,1,validate
2842,3,validate
1451,3,validate
1189,3,validate
2709,4,validate
2876,1,validate
1664,3,validate
2702,1,validate
4051,4,validate
2481,2,validate
1486,2,validate
491,2,validate
224,3,validate
661,4,validate
3605,2,validate
3522,4,validate
392,1,validate
874,4,validate
216,4,validate
1778,2,validate
1516,2,validate
3556,2,validate
774,2,validate
908,2,validate
2032,3,validate
1770,3,validate
3769,2,validate
338,2,validate
1813,1,validate
1200,2,validate
3453,3,validate
1546,1,validate
2804,2,validate
2408,2,validate
2063,4,validate
2409,3,validate
64,4,validate
3533,4,validate
1801,3,validate
2705,1,validate
885,4,validate
2663,4,validate
2613,3,validate
227,3,validate
3871,4,validate
2876,4,validate
573,2,validate
4042,2,validate
311,2,validate
261,1,validate
2693,4,validate
3518,1,validate
1295,1,validate
3731,1,validate
644,3,validate
1420,1,validate
1203,3,validate
29,1,validate
1074,1,validate
857,3,validate
941,2,validate
638,1,validate
1416,3,validate
3852,3,validate
1762,2,validate
3365,1,validate
3802,2,validate
3103,1,validate
1932,4,validate
2495,1,validate
413,4,validate
3619,2,validate
1367,2,validate
3703,1,validate
668,1,validate
1833,3,validate
1234,3,validate
2837,2,validate
3353,4,validate
393,3,validate
3000,1,validate
1347,1,validate
2696,4,validate
1567,4,validate
131,2,validate
1043,4,validate
260,3,validate
2992,2,validate
1735,2,validate
210,2,validate
1947,1,validate
261,4,validate
3071,2,validate
473,3,validate
1511,1,validate
161,2,validate
2118,4,validate
2719,1,validate
3326,4,validate
1420,4,validate
29,4,validate
1074,4,validate
3581,1,validate
2324,1,validate
1666,1,validate
671,1,validate
275,1,validate
454,3,validate
2494,3,validate
1399,2,validate
3094,4,validate
3702,3,validate
658,3,validate
2354,1,validate
3703,4,validate
1875,3,validate
1916,4,validate
525,4,validate
1217,2,validate
222,2,validate
2995,2,validate
3429,2,validate
2296,1,validate
2079,3,validate
2559,2,validate
2163,2,validate
1034,2,validate
3592,1,validate
3471,3,validate
639,3,validate
31,3,validate
1947,4,validate
2851,2,validate
2935,1,validate
2718,3,validate
1981,2,validate
2759,4,validate
2893,4,validate
4051,3,validate
2102,4,validate
491,1,validate
224,2,validate
275,4,validate
3918,3,validate
3827,1,validate
874,3,validate
134,1,validate
3389,4,validate
1778,1,validate
1087,3,validate
338,1,validate
3291,4,validate
2296,4,validate
247,4,validate
2642,3,validate
2246,3,validate
2804,1,validate
2459,3,validate
2063,3,validate
2409,2,validate
23,2,validate
3533,3,validate
64,3,validate
1801,2,validate
885,3,validate
2876,3,validate
4042,1,validate
573,1,validate
1528,1,validate
2481,4,validate
1486,4,validate
920,1,validate
653,2,validate
3605,4,validate
392,3,validate
1778,4,validate
1516,4,validate
3556,4,validate
774,4,validate
908,4,validate
3852,2,validate
3769,4,validate
1762,1,validate
338,4,validate
1200,4,validate
1671,4,validate
1367,1,validate
1546,3,validate
2408,4,validate
1234,2,validate
2837,1,validate
2838,2,validate
748,1,validate
2705,3,validate
2655,2,validate
1348,1,validate
91,1,validate
573,4,validate
4042,4,validate
311,4,validate
2606,2,validate
261,3,validate
2260,2,validate
473,2,validate
1299,1,validate
3518,3,validate
3814,1,validate
1295,3,validate
1420,3,validate
29,3,validate
1074,3,validate
941,4,validate
454,2,validate
1762,4,validate
3365,3,validate
3802,4,validate
3103,3,validate
1196,1,validate
2495,3,validate
3795,1,validate
3619,4,validate
2791,1,validate
3703,3,validate
1875,2,validate
2837,4,validate
1613,1,validate
526,4,validate
222,1,validate
356,1,validate
3429,1,validate
781,1,validate
3000,3,validate
2559,1,validate
2779,4,validate
1347,3,validate
131,4,validate
3471,2,validate
2039,1,validate
2992,4,validate
1735,4,validate
210,4,validate
1947,3,validate
1644,2,validate
3071,4,validate
2718,2,validate
1981,1,validate
161,4,validate
2893,3,validate
2719,3,validate
1624,1,validate
367,1,validate
3581,3,validate
105,1,validate
1150,1,validate
671,3,validate
275,3,validate
1399,4,validate
2091,2,validate
3652,4,validate
2042,2,validate
997,1,validate
1217,4,validate
2995,4,validate
2296,3,validate
3596,1,validate
3682,4,validate
2642,2,validate
2559,4,validate
2163,4,validate
1034,4,validate
3592,3,validate
2459,2,validate
1202,2,validate
2072,1,validate
23,1,validate
4063,2,validate
3068,2,validate
1415,2,validate
286,2,validate
1981,4,validate
3231,1,validate
1840,1,validate
1664,4,validate
2702,2,validate
2836,2,validate
1486,3,validate
3048,1,validate
54,2,validate
491,3,validate
138,1,validate
224,4,validate
3261,1,validate
3827,3,validate
2653,1,validate
392,2,validate
1778,3,validate
1516,3,validate
908,3,validate
951,1,validate
3769,3,validate
338,3,validate
1813,2,validate
1200,3,validate
1546,2,validate
2372,1,validate
2804,3,validate
373,1,validate
2409,4,validate
2838,1,validate
23,4,validate
1801,4,validate
2705,2,validate
3051,1,validate
227,4,validate
4042,3,validate
573,3,validate
270,2,validate
311,3,validate
2606,1,validate
2260,1,validate
1003,1,validate
3518,2,validate
920,3,validate
653,4,validate
1295,2,validate
3731,2,validate
3294,1,validate
2474,2,validate
1775,1,validate
2686,1,validate
900,2,validate
638,2,validate
3852,4,validate
1416,4,validate
1246,1,validate
1762,3,validate
3365,2,validate
2454,1,validate
2321,2,validate
1367,3,validate
4058,1,validate
668,2,validate
1014,1,validate
1234,4,validate
2837,3,validate
2838,4,validate
1876,1,validate
748,3,validate
3000,2,validate
1347,2,validate
2655,4,validate
1348,3,validate
91,3,validate
1735,3,validate
2606,4,validate
303,2,validate
1644,1,validate
2260,4,validate
473,4,validate
1299,3,validate
1511,2,validate
3510,1,validate
3814,3,validate
2719,2,validate
3327,1,validate
1674,1,validate
3581,2,validate
2324,2,validate
1067,2,validate
671,2,validate
454,4,validate
2494,4,validate
3928,2,validate
2354,2,validate
2488,2,validate
1875,4,validate
2042,1,validate
2305,2,validate
1613,3,validate
1217,3,validate
222,3,validate
2517,1,validate
2913,1,validate
356,3,validate
3429,3,validate
781,3,validate
2559,3,validate
3988,2,validate
3592,2,validate
3471,4,validate
3068,1,validate
2851,3,validate
1415,1,validate
286,1,validate
2935,2,validate
2718,4,validate
1981,3,validate
549,2,validate
2152,1,validate
2836,1,validate
712,1,validate
1624,3,validate
54,1,validate
3918,4,validate
2012,4,validate
3827,2,validate
134,2,validate
2091,4,validate
480,1,validate
1087,4,validate
1392,2,validate
2042,4,validate
997,3,validate
3729,2,validate
2684,1,validate
3596,3,validate
2642,4,validate
2246,4,validate
2459,4,validate
290,2,validate
3759,2,validate
1202,4,validate
2368,2,validate
3971,1,validate
23,3,validate
2022,2,validate
4063,4,validate
1415,4,validate
286,4,validate
3231,3,validate
1840,3,validate
270,1,validate
2702,4,validate
1528,2,validate
3048,3,validate
54,4,validate
920,2,validate
3132,2,validate
138,3,validate
653,3,validate
2474,1,validate
2653,3,validate
392,4,validate
900,1,validate
1771,2,validate
951,3,validate
2766,1,validate
1813,4,validate
2321,1,validate
331,1,validate
1546,4,validate
3975,2,validate
373,3,validate
2838,3,validate
748,2,validate
1490,1,validate
2705,4,validate
99,1,validate
3051,3,validate
2655,3,validate
882,1,validate
3955,1,validate
1348,2,validate
91,2,validate
270,4,validate
2606,3,validate
303,1,validate
2260,3,validate
1299,2,validate
1003,3,validate
3518,4,validate
3814,2,validate
1295,4,validate
3294,3,validate
3731,4,validate
2686,3,validate
900,4,validate
638,4,validate
1067,1,validate
1246,3,validate
3365,4,validate
3103,4,validate
1196,2,validate
3928,1,validate
2017,2,validate
2454,3,validate
2495,4,validate
3795,2,validate
2321,4,validate
2488,1,validate
668,4,validate
1493,1,validate
1014,3,validate
3225,1,validate
1360,2,validate
2305,1,validate
1613,2,validate
356,2,validate
1876,3,validate
781,2,validate
3000,4,validate
132,1,validate
1347,4,validate
3988,1,validate
2039,2,validate
303,4,validate
732,1,validate
1644,3,validate
1990,2,validate
1511,4,validate
549,1,validate
2761,1,validate
3806,1,validate
2719,4,validate
812,2,validate
2415,1,validate
3327,3,validate
1674,3,validate
1624,2,validate
367,2,validate
2803,2,validate
3581,4,validate
105,2,validate
2324,4,validate
1150,2,validate
1666,4,validate
671,4,validate
1837,2,validate
3312,1,validate
2091,3,validate
3787,1,validate
2354,4,validate
1392,1,validate
2042,3,validate
135,1,validate
997,2,validate
3729,1,validate
2305,4,validate
1605,1,validate
2517,3,validate
86,1,validate
3596,2,validate
1344,2,validate
2947,1,validate
3592,4,validate
3759,1,validate
290,1,validate
1202,3,validate
2072,2,validate
2368,1,validate
2022,1,validate
553,2,validate
4063,3,validate
3068,3,validate
1415,3,validate
286,3,validate
2935,4,validate
67,1,validate
2152,3,validate
3231,2,validate
1840,2,validate
1537,1,validate
845,2,validate
2702,3,validate
2836,3,validate
712,3,validate
3048,2,validate
54,3,validate
491,4,validate
2399,1,validate
3132,1,validate
138,2,validate
3261,2,validate
2266,2,validate
2004,2,validate
3827,4,validate
2653,2,validate
134,4,validate
959,1,validate
480,3,validate
1771,1,validate
951,2,validate
3687,2,validate
1813,3,validate
3729,4,validate
2684,3,validate
2372,2,validate
3975,1,validate
2980,1,validate
2804,4,validate
373,2,validate
2847,2,validate
290,4,validate
3759,4,validate
1456,2,validate
2368,4,validate
1194,2,validate
3971,3,validate
2022,4,validate
3580,1,validate
3051,2,validate
1357,1,validate
270,3,validate
1570,1,validate
179,1,validate
1528,4,validate
1003,2,validate
920,4,validate
2220,2,validate
1091,2,validate
3132,4,validate
829,2,validate
3294,2,validate
3731,3,validate
2474,3,validate
1775,2,validate
2686,2,validate
900,3,validate
1771,4,validate
638,3,validate
1246,2,validate
2766,3,validate
2017,1,validate
2454,2,validate
1805,1,validate
2321,3,validate
1367,4,validate
4058,2,validate
668,3,validate
3975,4,validate
1410,2,validate
1014,2,validate
19,2,validate
1360,1,validate
103,1,validate
1876,2,validate
748,4,validate
49,2,validate
3955,3,validate
3826,1,validate
1348,4,validate
91,4,validate
3693,2,validate
303,3,validate
1990,1,validate
1299,4,validate
84,1,validate
1511,3,validate
3510,2,validate
3856,1,validate
3814,4,validate
812,1,validate
3327,2,validate
1674,2,validate
2678,1,validate
2803,1,validate
2324,3,validate
1067,3,validate
1196,4,validate
3928,3,validate
2446,1,validate
3795,4,validate
2354,3,validate
2488,3,validate
1493,3,validate
3046,1,validate
2305,3,validate
1613,4,validate
222,4,validate
2517,2,validate
2913,2,validate
356,4,validate
3429,4,validate
781,4,validate
1344,1,validate
132,3,validate
3988,3,validate
216,2,validate
2039,4,validate
553,1,validate
732,3,validate
2851,4,validate
1770,1,validate
1990,4,validate
2935,3,validate
549,3,validate
2152,2,validate
2761,3,validate
3806,3,validate
2415,3,validate
845,1,validate
979,1,validate
712,2,validate
2711,1,validate
1624,4,validate
367,4,validate
2803,4,validate
105,4,validate
1150,4,validate
2266,1,validate
2004,1,validate
3312,3,validate
134,3,validate
480,2,validate
2613,1,validate
3475,2,validate
1392,3,validate
3687,1,validate
3821,1,validate
135,3,validate
997,4,validate
3729,3,validate
1605,3,validate
2684,2,validate
86,3,validate
3596,4,validate
2947,3,validate
644,1,validate
2847,1,validate
290,3,validate
3759,3,validate
1456,1,validate
2072,4,validate
1194,1,validate
3971,2,validate
2368,3,validate
2022,3,validate
553,4,validate
1803,1,validate
849,2,validate
3231,4,validate
1840,4,validate
845,4,validate
1528,3,validate
1833,1,validate
3048,4,validate
2220,1,validate
1091,1,validate
2399,3,validate
3132,3,validate
829,1,validate
138,4,validate
3261,4,validate
3389,3,validate
2004,4,validate
393,1,validate
830,2,validate
2653,4,validate
2512,1,validate
1771,3,validate
951,4,validate
2766,2,validate
860,2,validate
3671,1,validate
2414,1,validate
331,2,validate
2372,4,validate
3975,3,validate
2980,3,validate
1410,1,validate
415,1,validate
19,1,validate
3326,2,validate
373,4,validate
2847,4,validate
1456,4,validate
1194,4,validate
20,2,validate
3580,3,validate
1490,2,validate
99,2,validate
3051,4,validate
882,2,validate
49,1,validate
3955,2,validate
1357,3,validate
3094,2,validate
3693,1,validate
658,1,validate
1570,3,validate
179,3,validate
1003,4,validate
2565,2,validate
3257,1,validate
1866,1,validate
829,4,validate
3294,4,validate
1775,4,validate
2686,4,validate
2417,1,validate
1246,4,validate
1196,3,validate
2017,3,validate
2454,4,validate
3754,2,validate
3795,3,validate
1805,3,validate
2709,1,validate
4058,4,validate
1493,2,validate
1410,4,validate
1014,4,validate
19,4,validate
3225,2,validate
1360,3,validate
103,3,validate
1876,4,validate
661,1,validate
3522,1,validate
132,2,validate
49,4,validate
3826,3,validate
216,1,validate
3389,2,validate
2039,3,validate
3693,4,validate
732,2,validate
1644,4,validate
1990,3,validate
3510,4,validate
3856,3,validate
2761,2,validate
3806,2,validate
812,3,validate
2415,2,validate
3327,4,validate
247,2,validate
1674,4,validate
2678,3,validate
367,3,validate
2803,3,validate
105,3,validate
1150,3,validate
64,1,validate
3533,1,validate
3312,2,validate
2663,1,validate
2446,3,validate
3787,2,validate
3871,1,validate
3475,1,validate
135,2,validate
3046,3,validate
3392,2,validate
2693,1,validate
3130,2,validate
1605,2,validate
2913,4,validate
2517,4,validate
86,2,validate
1344,3,validate
2947,2,validate
2072,3,validate
553,3,validate
3068,4,validate
849,1,validate
1932,1,validate
67,2,validate
2152,4,validate
413,1,validate
1537,2,validate
845,3,validate
1671,2,validate
979,3,validate
2836,4,validate
712,4,validate
2711,3,validate
3353,1,validate
2399,2,validate
2533,2,validate
3261,3,validate
2266,3,validate
2004,3,validate
830,1,validate
959,2,validate
2696,1,validate
1567,1,validate
480,4,validate
1043,1,validate
3475,4,validate
3687,3,validate
3821,3,validate
860,1,validate
3771,2,validate
2684,4,validate
2118,1,validate
2372,3,validate
2980,2,validate
3326,1,validate
2847,3,validate
1456,3,validate
1194,3,validate
20,1,validate
3971,4,validate
3580,2,validate
1803,3,validate
849,4,validate
1357,2,validate
3094,1,validate
1570,2,validate
179,2,validate
1916,1,validate
525,1,validate
2565,1,validate
2220,3,validate
1091,3,validate
829,3,validate
526,2,validate
830,4,validate
2474,4,validate
1775,3,validate
2779,2,validate
2512,3,validate
2766,4,validate
860,4,validate
3754,1,validate
2759,1,validate
2893,1,validate
3671,3,validate
1805,2,validate
2414,3,validate
4058,3,validate
331,4,validate
1410,3,validate
415,3,validate
19,3,validate
103,2,validate
2102,1,validate
20,4,validate
1490,4,validate
99,4,validate
882,4,validate
49,3,validate
3955,4,validate
3389,1,validate
3826,2,validate
3652,2,validate
3693,3,validate
84,2,validate
2565,4,validate
3257,3,validate
1866,3,validate
3510,3,validate
3856,2,validate
3291,1,validate
3682,2,validate
247,1,validate
2029,2,validate
2678,2,validate
2812,2,validate
1421,2,validate
1159,2,validate
2417,3,validate
2891,2,validate
1067,4,validate
3928,4,validate
2842,2,validate
2446,2,validate
3754,4,validate
1451,2,validate
1189,2,validate
2709,3,validate
2488,4,validate
1493,4,validate
1664,2,validate
3046,2,validate
3225,4,validate
2481,1,validate
3392,1,validate
1486,1,validate
3130,1,validate
2913,3,validate
661,3,validate
3605,1,validate
3522,3,validate
1952,1,validate
132,4,validate
3988,4,validate
216,3,validate
1516,1,validate
3556,1,validate
774,1,validate
908,1,validate
732,4,validate
2032,2,validate
1770,2,validate
3769,1,validate
549,4,validate
2761,4,validate
3806,4,validate
2415,4,validate
1200,1,validate
1671,1,validate
979,2,validate
3453,2,validate
2711,2,validate
2408,1,validate
2533,1,validate
3312,4,validate
2183,4,validate
2663,3,validate
3787,4,validate
2613,2,validate
227,2,validate
