parameter_index,simulation_index,split
1374,1,train
1856,4,train
2252,4,train
1990,4,train
2152,2,train
1849,1,train
1890,2,train
2286,2,train
1587,1,train
1628,2,train
1807,4,train
1411,4,train
1545,4,train
1800,1,train
1841,2,train
2237,2,train
2020,4,train
1624,4,train
2316,2,train
2753,3,train
1658,2,train
1575,4,train
2529,2,train
2133,2,train
2966,3,train
2267,2,train
2308,3,train
2866,1,train
268,2,train
3045,3,train
6,2,train
2084,2,train
3079,1,train
85,2,train
219,2,train
2996,3,train
3037,4,train
3292,1,train
339,3,train
3030,1,train
3250,4,train
2947,3,train
2289,3,train
3243,1,train
3284,2,train
2847,1,train
290,3,train
3026,3,train
3201,4,train
2805,4,train
2502,3,train
765,3,train
369,3,train
3060,1,train
3497,2,train
503,3,train
3194,1,train
2581,3,train
2715,3,train
1195,1,train
799,1,train
978,3,train
582,3,train
2877,1,train
3273,1,train
320,3,train
3097,4,train
3493,4,train
17,2,train
2794,3,train
2835,4,train
2969,4,train
878,1,train
3789,2,train
3527,2,train
533,3,train
970,4,train
3224,1,train
3444,4,train
2786,4,train
1091,1,train
829,1,train
1266,2,train
4002,2,train
1008,3,train
567,1,train
1049,4,train
3344,2,train
746,3,train
350,3,train
787,4,train
1183,4,train
3478,2,train
88,3,train
2999,4,train
1176,1,train
780,1,train
3953,2,train
3994,3,train
1396,4,train
563,3,train
3691,2,train
3474,4,train
3212,4,train
1255,1,train
859,1,train
1296,2,train
4073,3,train
993,1,train
597,1,train
1475,4,train
1213,4,train
514,3,train
951,4,train
1905,2,train
810,1,train
4024,3,train
1030,4,train
3721,2,train
1164,4,train
1722,2,train
1326,2,train
1023,1,train
627,1,train
1064,2,train
1460,2,train
847,4,train
3975,3,train
1935,2,train
1539,2,train
1236,1,train
3792,3,train
798,4,train
1752,2,train
2189,3,train
1490,2,train
1094,2,train
1228,2,train
4005,3,train
1965,2,train
1703,2,train
1307,2,train
1744,3,train
1441,2,train
1224,4,train
2302,1,train
2219,3,train
1823,3,train
2353,3,train
1520,2,train
1957,3,train
1654,2,train
2515,1,train
2253,1,train
2432,3,train
1733,2,train
1774,3,train
2170,3,train
2728,1,train
2332,1,train
2466,1,train
2686,4,train
1987,3,train
2424,4,train
2679,1,train
2720,2,train
2021,1,train
2503,4,train
2637,4,train
3329,2,train
2496,1,train
335,3,train
2716,4,train
2413,3,train
2454,4,train
2151,3,train
2192,4,train
235,1,train
3012,2,train
2709,1,train
2313,1,train
152,3,train
193,4,train
2051,1,train
2447,1,train
2929,4,train
2667,4,train
2271,4,train
2405,4,train
314,1,train
3225,2,train
3400,3,train
406,4,train
2264,1,train
2660,1,train
2701,2,train
2880,4,train
2484,4,train
3142,4,train
2222,4,train
661,1,train
3,1,train
2780,2,train
3176,2,train
182,3,train
223,4,train
2697,4,train
478,1,train
612,1,train
3430,3,train
2993,2,train
395,3,train
3127,2,train
3168,3,train
133,3,train
174,4,train
2910,4,train
2648,4,train
295,1,train
732,2,train
167,1,train
253,4,train
649,4,train
2548,2,train
3939,1,train
3677,1,train
246,1,train
3460,3,train
380,1,train
3594,3,train
2761,2,train
204,4,train
3890,1,train
896,2,train
500,2,train
679,4,train
3411,3,train
417,4,train
1371,2,train
975,2,train
3707,1,train
1109,2,train
713,2,train
1150,3,train
3445,1,train
3886,3,train
451,2,train
368,4,train
1188,2,train
3920,1,train
926,2,train
1363,3,train
664,2,train
3441,3,train
3837,3,train
3575,3,train
1659,1,train
3935,2,train
1576,3,train
3871,1,train
3957,4,train
877,2,train
4091,4,train
3695,4,train
660,4,train
1738,1,train
1872,1,train
1655,3,train
1789,3,train
4084,1,train
3688,1,train
1090,2,train
1131,3,train
3867,3,train
3646,4,train
1951,1,train
2085,1,train
1689,1,train
1868,3,train
1427,1,train
1169,2,train
1210,3,train
3901,1,train
1344,3,train
2164,1,train
1640,1,train
1819,3,train
1860,4,train
2256,4,train
1557,3,train
1161,3,train
2377,1,train
1719,1,train
2156,2,train
1457,1,train
1636,3,train
1677,4,train
2073,4,train
1374,3,train
2066,1,train
1670,1,train
2152,4,train
1849,3,train
1890,4,train
2286,4,train
1587,3,train
1628,4,train
2448,2,train
2145,1,train
1883,1,train
1487,1,train
2237,4,train
1841,4,train
2399,2,train
2096,1,train
1700,1,train
2533,2,train
2316,4,train
1658,4,train
2133,4,train
2267,4,train
48,1,train
2866,3,train
268,4,train
2126,1,train
2167,2,train
2563,2,train
6,4,train
2301,2,train
2084,4,train
127,1,train
168,2,train
302,2,train
3079,3,train
85,4,train
2380,2,train
219,4,train
2514,2,train
381,2,train
78,1,train
515,2,train
3292,3,train
2593,2,train
2634,3,train
3030,3,train
2372,3,train
594,2,train
198,2,train
3326,1,train
3722,1,train
332,2,train
3243,3,train
2847,3,train
3284,4,train
3801,1,train
3405,1,train
807,2,train
3539,1,train
3580,2,train
545,2,train
149,2,train
3363,4,train
3060,3,train
2664,3,train
3497,4,train
3752,1,train
3793,2,train
1195,3,train
799,3,train
3273,3,train
2877,3,train
17,4,train
1095,1,train
3872,2,train
4006,2,train
878,3,train
3173,1,train
616,3,train
3307,1,train
3789,4,train
313,2,train
3527,4,train
4085,2,train
1091,3,train
3386,1,train
3782,1,train
4002,4,train
829,3,train
1266,4,train
3124,1,train
130,2,train
567,3,train
3344,4,train
3520,1,train
3478,4,train
3561,2,train
1521,1,train
863,1,train
4036,2,train
646,3,train
3337,1,train
3774,2,train
780,3,train
3161,4,train
3691,4,train
1338,1,train
1472,1,train
1255,3,train
859,3,train
1296,4,train
3550,1,train
993,3,train
597,3,train
3987,2,train
1551,1,train
1592,2,train
1289,1,train
893,1,train
3804,2,train
810,3,train
3721,4,train
1368,1,train
1805,2,train
1502,1,train
1543,2,train
1722,4,train
844,1,train
1326,4,train
4017,2,train
1023,3,train
627,3,train
1064,4,train
1460,4,train
2018,2,train
923,1,train
1057,1,train
1539,4,train
1835,2,train
1532,1,train
1969,2,train
1270,1,train
1752,4,train
4047,2,train
1490,4,train
1094,4,train
1228,4,train
2048,2,train
1349,1,train
1786,2,train
1524,2,train
1703,4,train
1307,4,train
1441,4,train
2261,2,train
2302,3,train
1999,2,train
1603,2,train
2040,3,train
1520,4,train
2515,3,train
2253,3,train
2945,1,train
2728,3,train
2332,3,train
2029,2,train
2070,3,train
2466,3,train
1767,2,train
2679,3,train
2720,4,train
2021,3,train
22,3,train
2799,4,train
2496,3,train
2100,3,train
1838,3,train
235,3,train
2926,1,train
3012,4,train
2709,3,train
2313,3,train
2447,3,train
2051,3,train
2488,4,train
314,3,train
3005,1,train
3046,2,train
3225,4,train
2347,1,train
2481,1,train
2264,3,train
2701,4,train
744,1,train
3655,2,train
482,1,train
3218,1,train
3259,2,train
661,3,train
2956,1,train
3,3,train
2694,1,train
2780,4,train
3176,4,train
2518,4,train
957,1,train
299,1,train
3076,2,train
478,3,train
2773,1,train
3606,2,train
2993,4,train
3127,4,train
908,1,train
512,1,train
3289,2,train
3726,3,train
295,3,train
732,4,train
2986,1,train
3027,2,train
2765,2,train
167,3,train
2548,4,train
1028,2,train
3939,3,train
3636,2,train
3677,3,train
549,4,train
3240,2,train
246,3,train
2978,2,train
3374,2,train
380,3,train
2761,4,train
1200,1,train
1241,2,train
1375,2,train
979,2,train
676,1,train
3890,3,train
3494,3,train
896,4,train
500,4,train
238,4,train
1454,2,train
1588,2,train
975,4,train
3707,3,train
1109,4,train
713,4,train
3445,3,train
451,4,train
4003,1,train
1009,2,train
1446,3,train
706,1,train
1188,4,train
3920,3,train
926,4,train
664,4,train
1484,2,train
1659,3,train
3954,1,train
1356,2,train
3871,3,train
877,4,train
1738,3,train
4033,1,train
1435,2,train
1476,3,train
1872,3,train
3771,1,train
777,2,train
3688,3,train
1951,3,train
2085,3,train
1689,3,train
1427,3,train
3901,3,train
3942,4,train
2164,3,train
1723,1,train
1203,2,train
1640,3,train
2198,1,train
1936,1,train
1719,3,train
2156,4,train
1416,2,train
1457,3,train
2015,1,train
2149,1,train
1670,3,train
1274,3,train
2624,1,train
2665,2,train
1966,1,train
2448,4,train
2145,3,train
1883,3,train
1487,3,train
2441,1,train
2878,2,train
2179,1,train
2616,2,train
2399,4,train
2533,4,train
1700,3,train
3091,2,train
2695,2,train
2392,1,train
2829,2,train
131,1,train
2512,2,train
3042,2,train
2646,2,train
2563,4,train
2167,4,train
2301,4,train
3121,2,train
127,3,train
168,4,train
2422,1,train
2900,3,train
302,4,train
2201,2,train
2380,4,train
381,4,train
2676,2,train
515,4,train
2593,4,train
3409,1,train
811,2,train
415,2,train
594,4,train
198,4,train
2493,2,train
2930,3,train
332,4,train
3326,3,train
3801,3,train
3405,3,train
3539,3,train
3580,4,train
545,4,train
149,4,train
404,1,train
882,3,train
3659,4,train
142,1,train
183,2,train
3793,4,train
4048,1,train
4089,2,train
658,2,train
3872,4,train
1095,3,train
792,2,train
396,2,train
3173,3,train
4006,4,train
3307,3,train
3348,4,train
313,4,train
3865,1,train
3469,1,train
912,3,train
4085,4,train
213,2,train
3386,3,train
3124,3,train
3561,4,train
130,4,train
4078,1,train
3682,1,train
1521,3,train
3816,1,train
3420,1,train
822,2,train
863,3,train
3554,1,train
4036,4,train
560,2,train
3337,3,train
3378,4,train
3774,4,train
1421,1,train
1555,1,train
1159,1,train
1338,3,train
942,3,train
3237,1,train
3633,1,train
3767,1,train
4070,2,train
3987,4,train
1768,1,train
1551,3,train
1592,4,train
3450,1,train
3846,1,train
1289,3,train
893,3,train
3804,4,train
1847,1,train
1451,1,train
1189,1,train
1368,3,train
1805,4,train
1543,4,train
3838,2,train
844,3,train
4017,4,train
1798,1,train
1839,2,train
2018,4,train
3917,2,train
923,3,train
1360,4,train
4051,2,train
1057,3,train
1353,1,train
1835,4,train
1969,4,train
1270,3,train
4047,4,train
2131,2,train
2265,2,train
1432,1,train
1869,2,train
2048,4,train
1786,4,train
1390,4,train
1524,4,train
2132,3,validate
345,3,validate
83,3,validate
2082,2,validate
3685,1,validate
388,1,validate
3206,3,validate
2032,1,validate
2944,3,validate
3898,1,validate
3207,4,validate
3502,1,validate
205,1,validate
3856,4,validate
3157,3,validate
1766,3,validate
297,4,validate
247,3,validate
3673,4,validate
1242,2,validate
763,4,validate
2366,3,validate
4020,4,validate
1455,2,validate
756,1,validate
3533,2,validate
2796,1,validate
1405,1,validate
2713,3,validate
3617,1,validate
1060,3,validate
2226,1,validate
2842,4,validate
2742,2,validate
94,2,validate
2564,1,validate
11,4,validate
3130,3,validate
1219,4,validate
2560,3,validate
4080,4,validate
1515,2,validate
3689,2,validate
1902,2,validate
428,4,validate
3556,3,validate
1728,2,validate
3685,4,validate
1812,1,validate
724,2,validate
2032,4,validate
2461,1,validate
379,4,validate
808,1,validate
546,1,validate
3323,2,validate
3502,4,validate
3669,1,validate
4023,4,validate
3627,4,validate
1283,1,validate
3536,2,validate
3973,3,validate
1671,3,validate
2320,3,validate
3620,1,validate
3141,3,validate
4052,3,validate
972,1,validate
2358,2,validate
2795,3,validate
493,3,validate
1538,3,validate
705,2,validate
2704,1,validate
3833,1,validate
3616,3,validate
2796,4,validate
1963,3,validate
1405,4,validate
3700,2,validate
3687,4,validate
819,1,validate
2564,4,validate
211,1,validate
390,3,validate
3122,2,validate
3468,1,validate
3072,1,validate
3984,3,validate
2381,3,validate
2627,1,validate
2806,3,validate
1852,4,validate
678,2,validate
3152,2,validate
108,2,validate
2544,2,validate
1449,1,validate
1886,2,validate
495,2,validate
674,4,validate
3406,3,validate
2232,1,validate
3843,4,validate
2411,3,validate
3144,3,validate
546,4,validate
841,1,validate
100,3,validate
3011,4,validate
405,1,validate
9,1,validate
2445,1,validate
2228,3,validate
2961,3,validate
1833,4,validate
3873,4,validate
2000,1,validate
871,1,validate
3916,2,validate
3470,1,validate
476,2,validate
1480,1,validate
1304,4,validate
264,2,validate
47,4,validate
3125,2,validate
1734,2,validate
2384,4,validate
477,2,validate
2293,2,validate
427,1,validate
31,1,validate
210,3,validate
1947,2,validate
3288,1,validate
4066,3,validate
294,2,validate
2547,3,validate
2718,1,validate
3888,2,validate
1764,2,validate
1065,1,validate
1240,2,validate
973,3,validate
3106,2,validate
2627,4,validate
3538,4,validate
62,2,validate
840,4,validate
1403,1,validate
3572,2,validate
1449,4,validate
275,2,validate
487,1,validate
3701,3,validate
1702,4,validate
2232,4,validate
841,4,validate
3177,3,validate
2091,1,validate
2132,2,validate
875,2,validate
262,4,validate
3390,3,validate
1221,1,validate
3257,4,validate
4082,1,validate
255,1,validate
2000,4,validate
871,4,validate
475,4,validate
3207,3,validate
1950,3,validate
996,4,validate
297,3,validate
3470,4,validate
3857,4,validate
2459,1,validate
1980,3,validate
2417,4,validate
4020,3,validate
1026,4,validate
31,4,validate
2713,2,validate
1281,1,validate
2842,3,validate
1148,2,validate
1585,3,validate
411,1,validate
1664,3,validate
11,3,validate
3485,1,validate
1403,4,validate
1219,3,validate
399,4,validate
3564,1,validate
4080,3,validate
745,3,validate
3689,1,validate
3868,3,validate
1778,2,validate
3556,2,validate
1728,1,validate
259,2,validate
2082,4,validate
1686,4,validate
3685,3,validate
3120,2,validate
2032,3,validate
1729,2,validate
379,3,validate
684,1,validate
3898,3,validate
3502,3,validate
2462,1,validate
205,3,validate
4023,3,validate
938,2,validate
2675,1,validate
1022,1,validate
1242,4,validate
1413,2,validate
2358,1,validate
493,2,validate
1538,2,validate
3616,2,validate
1455,4,validate
756,3,validate
3533,4,validate
2796,3,validate
1963,2,validate
968,2,validate
1405,3,validate
3700,1,validate
3617,3,validate
2443,1,validate
2226,3,validate
3355,2,validate
1527,1,validate
2742,4,validate
94,4,validate
2564,3,validate
1082,1,validate
390,2,validate
3122,1,validate
1994,2,validate
1515,4,validate
2381,2,validate
3689,4,validate
2078,1,validate
1902,4,validate
425,1,validate
511,4,validate
2806,2,validate
3152,1,validate
3110,4,validate
1633,1,validate
2544,1,validate
724,4,validate
3153,2,validate
2461,3,validate
674,3,validate
808,3,validate
2411,2,validate
546,3,validate
3323,4,validate
3669,3,validate
1283,3,validate
1062,4,validate
2228,2,validate
322,2,validate
3536,4,validate
3923,4,validate
3620,3,validate
1833,3,validate
972,3,validate
2358,4,validate
3916,1,validate
2921,1,validate
705,4,validate
2704,3,validate
3833,3,validate
1092,4,validate
264,1,validate
47,3,validate
3175,2,validate
3125,1,validate
3734,2,validate
477,1,validate
952,2,validate
1997,2,validate
2293,1,validate
210,2,validate
1947,1,validate
819,3,validate
294,1,validate
211,3,validate
2506,1,validate
3122,4,validate
120,1,validate
557,2,validate
1764,1,validate
3072,3,validate
903,1,validate
2719,1,validate
3106,1,validate
2627,3,validate
678,4,validate
3152,4,validate
1541,1,validate
3319,1,validate
108,4,validate
2544,4,validate
1449,3,validate
275,1,validate
1886,4,validate
495,4,validate
2232,3,validate
800,2,validate
841,3,validate
276,2,validate
3094,4,validate
488,1,validate
9,3,validate
2445,3,validate
3216,2,validate
2000,3,validate
871,3,validate
3999,2,validate
3470,3,validate
476,4,validate
3083,2,validate
264,4,validate
1168,2,validate
3125,4,validate
1734,4,validate
4029,2,validate
2293,4,validate
427,3,validate
31,3,validate
1947,4,validate
3288,3,validate
294,4,validate
2718,3,validate
3888,4,validate
1148,1,validate
1585,2,validate
1764,4,validate
153,1,validate
1065,3,validate
2327,1,validate
1240,4,validate
1889,4,validate
2194,2,validate
3106,4,validate
62,4,validate
1403,3,validate
3572,4,validate
275,4,validate
487,3,validate
3219,2,validate
1828,2,validate
3868,2,validate
134,1,validate
1778,1,validate
783,1,validate
2132,4,validate
259,1,validate
875,4,validate
2082,3,validate
1221,3,validate
388,2,validate
3120,1,validate
1729,1,validate
4082,3,validate
255,3,validate
3898,2,validate
1992,2,validate
205,2,validate
2076,1,validate
247,4,validate
764,1,validate
2938,1,validate
1413,1,validate
2459,3,validate
3067,2,validate
1455,3,validate
756,2,validate
3533,3,validate
2713,4,validate
1281,3,validate
2884,2,validate
3617,2,validate
1060,4,validate
2226,2,validate
1365,2,validate
411,3,validate
1577,1,validate
3355,1,validate
94,3,validate
4043,2,validate
2177,1,validate
2560,4,validate
3781,1,validate
3564,3,validate
1994,1,validate
1515,3,validate
3689,3,validate
1995,2,validate
1778,4,validate
3556,4,validate
1728,3,validate
1812,2,validate
3153,1,validate
2461,2,validate
1729,4,validate
1896,1,validate
3678,2,validate
2462,3,validate
1283,2,validate
2109,1,validate
322,1,validate
1671,4,validate
938,4,validate
2675,3,validate
3620,2,validate
1022,3,validate
3141,4,validate
931,1,validate
972,2,validate
1413,4,validate
2358,3,validate
2795,4,validate
493,4,validate
1538,4,validate
3833,2,validate
2704,2,validate
3616,4,validate
1963,4,validate
968,4,validate
3700,3,validate
2443,3,validate
3734,1,validate
3355,4,validate
790,2,validate
1997,1,validate
91,1,validate
819,2,validate
1082,3,validate
390,4,validate
3122,3,validate
557,1,validate
3468,2,validate
3984,4,validate
1994,4,validate
2423,1,validate
1166,1,validate
2381,4,validate
2078,3,validate
425,3,validate
2806,4,validate
899,2,validate
2636,1,validate
3152,3,validate
1633,3,validate
108,3,validate
2544,3,validate
3153,4,validate
1979,2,validate
2453,1,validate
2411,4,validate
800,1,validate
276,1,validate
4057,1,validate
405,2,validate
2445,2,validate
2142,1,validate
2228,4,validate
322,4,validate
2791,1,validate
3216,1,validate
2355,1,validate
3999,1,validate
3916,3,validate
2921,3,validate
3825,1,validate
356,1,validate
831,2,validate
1480,2,validate
3083,1,validate
3217,1,validate
264,3,validate
3175,4,validate
1168,1,validate
3125,3,validate
2385,1,validate
1734,3,validate
3734,4,validate
4029,1,validate
477,3,validate
952,4,validate
1997,4,validate
2293,3,validate
427,2,validate
210,4,validate
1947,3,validate
3288,2,validate
294,3,validate
2506,3,validate
337,1,validate
2718,2,validate
557,4,validate
2852,2,validate
1764,3,validate
1065,2,validate
1199,2,validate
2802,1,validate
2244,2,validate
2719,3,validate
2194,1,validate
3106,3,validate
3015,1,validate
2323,2,validate
62,3,validate
1066,2,validate
3319,3,validate
754,1,validate
3228,1,validate
275,3,validate
487,2,validate
276,4,validate
488,3,validate
2091,2,validate
875,3,validate
572,2,validate
3390,4,validate
1221,2,validate
3216,4,validate
4041,1,validate
4082,2,validate
2650,1,validate
255,2,validate
3999,4,validate
1992,1,validate
1950,4,validate
1168,4,validate
1597,1,validate
4029,4,validate
2459,2,validate
3463,1,validate
3067,1,validate
1980,4,validate
1281,2,validate
3280,1,validate
2884,1,validate
1627,1,validate
1365,1,validate
1148,3,validate
411,2,validate
1585,4,validate
153,3,validate
2327,3,validate
3231,1,validate
1840,1,validate
1578,1,validate
1664,4,validate
321,1,validate
4043,1,validate
3485,2,validate
1099,2,validate
3564,2,validate
745,4,validate
3219,4,validate
1050,2,validate
1828,4,validate
3868,4,validate
1262,1,validate
1995,1,validate
1778,3,validate
783,3,validate
259,3,validate
1079,1,validate
388,4,validate
3120,3,validate
1729,3,validate
3678,1,validate
684,2,validate
3898,4,validate
818,2,validate
2462,2,validate
205,4,validate
938,3,validate
2675,2,validate
981,1,validate
1022,2,validate
764,3,validate
2938,3,validate
1413,3,validate
756,4,validate
1581,1,validate
968,3,validate
2884,4,validate
2443,2,validate
3617,4,validate
2226,4,validate
1577,3,validate
3355,3,validate
1527,2,validate
790,1,validate
270,2,validate
3002,1,validate
4043,4,validate
2177,3,validate
1082,2,validate
3914,2,validate
2086,1,validate
3781,3,validate
1994,3,validate
3294,1,validate
3032,1,validate
2078,2,validate
1995,4,validate
425,2,validate
899,1,validate
1033,1,validate
1854,1,validate
1162,2,validate
1633,2,validate
1812,4,validate
3153,3,validate
1979,1,validate
2461,4,validate
1896,3,validate
808,4,validate
3669,4,validate
1283,4,validate
2109,3,validate
3712,2,validate
322,3,validate
3620,4,validate
972,4,validate
1143,2,validate
2921,2,validate
3833,4,validate
2704,4,validate
831,1,validate
3175,3,validate
3734,3,validate
3347,2,validate
952,3,validate
790,4,validate
1997,3,validate
91,3,validate
3035,1,validate
819,4,validate
211,4,validate
2506,2,validate
120,2,validate
557,3,validate
2852,1,validate
3468,4,validate
3072,4,validate
903,2,validate
1199,1,validate
2244,1,validate
3115,2,validate
2719,2,validate
2423,3,validate
1462,2,validate
1674,1,validate
1808,1,validate
1116,2,validate
2323,1,validate
899,4,validate
1066,1,validate
1541,2,validate
3319,2,validate
1979,4,validate
2453,3,validate
800,3,validate
276,3,validate
3878,1,validate
2749,1,validate
488,2,validate
405,4,validate
9,4,validate
1230,1,validate
2445,4,validate
2142,3,validate
572,1,validate
3216,3,validate
3999,3,validate
356,3,validate
3300,1,validate
998,1,validate
1480,4,validate
3083,3,validate
3217,3,validate
1168,3,validate
4029,3,validate
2335,2,validate
944,2,validate
427,4,validate
3464,1,validate
3288,4,validate
2718,4,validate
2852,4,validate
153,2,validate
1065,4,validate
2327,2,validate
1199,4,validate
2802,3,validate
2244,4,validate
3148,2,validate
2194,3,validate
3015,3,validate
2323,4,validate
450,1,validate
1099,1,validate
3099,2,validate
317,2,validate
754,3,validate
487,4,validate
3219,3,validate
1050,1,validate
1828,3,validate
134,2,validate
1871,1,validate
1179,2,validate
783,2,validate
2091,4,validate
1263,1,validate
572,4,validate
1221,4,validate
388,3,validate
2521,2,validate
1130,2,validate
4082,4,validate
255,4,validate
1992,3,validate
818,1,validate
2076,2,validate
1597,3,validate
764,2,validate
2938,2,validate
2459,4,validate
3067,3,validate
2368,2,validate
2022,2,validate
1281,4,validate
3280,3,validate
2884,3,validate
3972,2,validate
2106,1,validate
715,1,validate
1627,3,validate
1365,3,validate
411,4,validate
1577,2,validate
3231,3,validate
1840,3,validate
270,1,validate
1578,3,validate
4043,3,validate
2177,2,validate
3485,4,validate
3914,1,validate
1099,4,validate
3781,2,validate
3082,1,validate
3564,4,validate
1133,2,validate
1262,3,validate
1995,3,validate
513,1,validate
2949,1,validate
1728,4,validate
647,1,validate
1162,1,validate
1079,3,validate
1812,3,validate
1896,2,validate
3678,3,validate
684,4,validate
1247,1,validate
2462,4,validate
2109,2,validate
3712,1,validate
2675,4,validate
331,1,validate
981,3,validate
1022,4,validate
2322,2,validate
3925,1,validate
931,2,validate
1143,1,validate
1581,3,validate
3700,4,validate
2443,4,validate
3347,1,validate
1527,4,validate
790,3,validate
91,2,validate
270,4,validate
3002,3,validate
1082,4,validate
3914,4,validate
3468,3,validate
3115,1,validate
2423,2,validate
3294,3,validate
3032,3,validate
1166,2,validate
1462,1,validate
2078,4,validate
1116,1,validate
425,4,validate
899,3,validate
3590,1,validate
1033,3,validate
2636,2,validate
1937,1,validate
1854,3,validate
1162,4,validate
1633,4,validate
1979,3,validate
3541,1,validate
2453,2,validate
1330,2,validate
4057,2,validate
405,3,validate
3712,4,validate
2142,2,validate
2750,1,validate
2355,2,validate
3916,4,validate
2921,4,validate
356,2,validate
3825,2,validate
831,3,validate
2830,2,validate
1480,3,validate
3217,2,validate
2385,2,validate
477,4,validate
2335,1,validate
944,1,validate
83,1,validate
2598,2,validate
3035,3,validate
2944,1,validate
3381,2,validate
2506,4,validate
1291,1,validate
337,2,validate
120,4,validate
2852,3,validate
903,4,validate
1199,3,validate
2802,2,validate
2244,3,validate
2719,4,validate
3148,1,validate
1462,4,validate
1891,1,validate
1674,3,validate
3673,2,validate
1808,3,validate
1116,4,validate
3015,2,validate
2323,3,validate
3149,2,validate
1066,3,validate
1541,4,validate
2366,1,validate
3099,1,validate
3319,4,validate
317,1,validate
754,2,validate
3228,2,validate
530,1,validate
3878,3,validate
2749,3,validate
1179,1,validate
488,4,validate
2091,3,validate
1230,3,validate
572,3,validate
2521,1,validate
1130,1,validate
4041,2,validate
2650,2,validate
1605,1,validate
3300,3,validate
998,3,validate
1818,1,validate
1597,2,validate
3463,2,validate
2335,4,validate
2368,1,validate
944,4,validate
2206,2,validate
2022,1,validate
2631,2,validate
3972,1,validate
3280,2,validate
3676,2,validate
1627,2,validate
1324,1,validate
1148,4,validate
153,4,validate
2327,4,validate
3627,2,validate
3231,2,validate
1840,2,validate
3148,4,validate
1578,2,validate
146,1,validate
321,2,validate
2320,1,validate
3485,3,validate
450,3,validate
4052,1,validate
1099,3,validate
317,4,validate
1133,1,validate
613,2,validate
1050,3,validate
1262,2,validate
134,4,validate
1871,3,validate
1179,4,validate
783,4,validate
259,4,validate
1263,3,validate
1079,2,validate
3120,4,validate
3687,2,validate
1130,4,validate
684,3,validate
818,3,validate
1688,2,validate
2076,4,validate
981,2,validate
764,4,validate
2322,1,validate
2938,4,validate
2368,4,validate
1194,2,validate
2022,4,validate
1581,2,validate
2106,3,validate
715,3,validate
1577,4,validate
100,1,validate
1527,3,validate
3660,2,validate
270,3,validate
2961,1,validate
3002,2,validate
179,1,validate
2177,4,validate
3914,3,validate
2086,2,validate
3781,4,validate
3082,3,validate
3294,2,validate
1133,4,validate
3032,2,validate
2037,2,validate
1033,2,validate
513,3,validate
2949,3,validate
1854,2,validate
1162,3,validate
3853,1,validate
1896,4,validate
1330,1,validate
1247,3,validate
2109,4,validate
3712,3,validate
973,1,validate
2322,4,validate
3925,3,validate
1622,1,validate
931,4,validate
1143,3,validate
2830,1,validate
2964,1,validate
1702,2,validate
1440,2,validate
3826,1,validate
832,2,validate
3347,3,validate
91,4,validate
262,2,validate
2598,1,validate
3035,2,validate
3381,1,validate
120,3,validate
3856,1,validate
862,2,validate
903,3,validate
3115,3,validate
2423,4,validate
1166,4,validate
1462,3,validate
1674,2,validate
3673,1,validate
1808,2,validate
1116,3,validate
3590,3,validate
3149,1,validate
2636,4,validate
1937,3,validate
763,1,validate
1541,3,validate
2283,2,validate
3541,3,validate
2453,4,validate
800,4,validate
3878,2,validate
2749,2,validate
4057,4,validate
581,2,validate
1230,2,validate
2142,4,validate
2750,3,validate
2355,4,validate
356,4,validate
3825,4,validate
3300,2,validate
998,2,validate
3083,4,validate
3217,4,validate
2385,4,validate
2335,3,validate
428,1,validate
944,3,validate
2206,1,validate
1686,2,validate
2598,4,validate
3464,2,validate
2631,1,validate
33,2,validate
3381,4,validate
3676,1,validate
379,1,validate
1291,3,validate
337,4,validate
2802,4,validate
3627,1,validate
3148,3,validate
2194,4,validate
1891,3,validate
3015,4,validate
3149,4,validate
450,2,validate
3099,3,validate
317,3,validate
754,4,validate
3228,4,validate
613,1,validate
530,3,validate
134,3,validate
1871,2,validate
1179,3,validate
1263,2,validate
2521,3,validate
3687,1,validate
1130,3,validate
4041,4,validate
2650,4,validate
1992,4,validate
1688,1,validate
1605,3,validate
2076,3,validate
36,2,validate
1818,3,validate
1597,4,validate
511,2,validate
3463,4,validate
1852,1,validate
3067,4,validate
2368,3,validate
1194,1,validate
2206,4,validate
3110,2,validate
2022,3,validate
2631,4,validate
3972,3,validate
3280,4,validate
2106,2,validate
3676,4,validate
674,1,validate
715,2,validate
3843,1,validate
1627,4,validate
1324,3,validate
1365,4,validate
3011,1,validate
3231,4,validate
3660,1,validate
1062,2,validate
1840,4,validate
1578,4,validate
146,3,validate
321,4,validate
3923,2,validate
2532,2,validate
1833,1,validate
3873,1,validate
3082,2,validate
1092,2,validate
1133,3,validate
2037,1,validate
613,4,validate
1304,1,validate
47,1,validate
1262,4,validate
2562,2,validate
513,2,validate
2949,2,validate
647,2,validate
2384,1,validate
1079,4,validate
3770,2,validate
3678,4,validate
1688,4,validate
1247,2,validate
2330,2,validate
3375,2,validate
331,2,validate
981,4,validate
2322,3,validate
3925,2,validate
931,3,validate
3538,1,validate
1673,2,validate
840,1,validate
1194,4,validate
1581,4,validate
1702,1,validate
1440,1,validate
3094,2,validate
832,1,validate
3660,4,validate
3002,4,validate
262,1,validate
179,3,validate
3257,1,validate
2086,4,validate
475,1,validate
862,1,validate
996,1,validate
3294,4,validate
3032,4,validate
1166,3,validate
3857,1,validate
2037,4,validate
3590,2,validate
1033,4,validate
